Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Finland,FIN,2012,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,100.9251
Finland,FIN,2011,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,100.4676
Finland,FIN,2010,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,98.16557
Finland,FIN,2009,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,99.34537
Finland,FIN,2008,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,98.78935
Finland,FIN,2007,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,99.31408
Finland,FIN,2006,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,96.10672
Finland,FIN,2005,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,97.31239
Finland,FIN,2004,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,95.74447
Finland,FIN,2003,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,96.2992
Finland,FIN,2002,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,97.96403
Finland,FIN,2001,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,97.76235
Finland,FIN,2000,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,101.15187
Finland,FIN,1999,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,101.775337219238
Finland,FIN,1998,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,103.925430297852
Finland,FIN,1996,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,101.401718139648
Finland,FIN,1995,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,95.1242294311523
Finland,FIN,1994,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,95.9009094238281
Finland,FIN,1993,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,98.0832977294922
Finland,FIN,1992,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,100.507148742676
Finland,FIN,1991,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,101.718650817871
Finland,FIN,1990,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,99.5790328979492
Finland,FIN,1989,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,95.8864898681641
Finland,FIN,1988,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,97.5156402587891
Finland,FIN,1987,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",SE.PRM.GINT.FE.ZS,99.0743026733398
Finland,FIN,2017,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,98.72194
Finland,FIN,2016,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,98.67027
Finland,FIN,2015,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,99.48302
Finland,FIN,2014,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,101.0329
Finland,FIN,2013,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,99.95983
Finland,FIN,2012,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,102.3044
Finland,FIN,2011,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,99.87019
Finland,FIN,2010,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,99.28567
Finland,FIN,2009,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,99.47359
Finland,FIN,2008,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,101.26118
Finland,FIN,2007,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,99.46502
Finland,FIN,2006,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,96.63301
Finland,FIN,2005,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,96.92238
Finland,FIN,2004,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,96.94519
Finland,FIN,2003,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,97.90318
Finland,FIN,2002,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,98.26268
Finland,FIN,2001,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,98.16792
Finland,FIN,2000,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,102.82617
Finland,FIN,1999,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,101.695426940918
Finland,FIN,1998,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,104.735816955566
Finland,FIN,1996,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,101.559776306152
Finland,FIN,1995,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,95.3842391967773
Finland,FIN,1994,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,95.9859771728516
Finland,FIN,1993,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,97.2989273071289
Finland,FIN,1992,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,100.481269836426
Finland,FIN,1991,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,101.891677856445
Finland,FIN,1990,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,101.195373535156
Finland,FIN,1989,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,96.2117614746094
Finland,FIN,1988,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,97.7160034179688
Finland,FIN,1987,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",SE.PRM.GINT.MA.ZS,97.9676818847656
Finland,FIN,2017,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,98.75032
Finland,FIN,2016,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,99.14555
Finland,FIN,2015,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,99.16087
Finland,FIN,2014,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,99.5321
Finland,FIN,2013,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,99.0606
Finland,FIN,2012,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,98.95621
Finland,FIN,2011,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,98.44753
Finland,FIN,2010,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,98.22126
Finland,FIN,2009,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,97.86566
Finland,FIN,2008,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,97.67784
Finland,FIN,2007,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,97.40741
Finland,FIN,2006,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,96.83591
Finland,FIN,2005,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,97.20033
Finland,FIN,2004,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,97.43083
Finland,FIN,2003,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,98.41606
Finland,FIN,2002,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,99.2396
Finland,FIN,1998,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,99.2853927612305
Finland,FIN,1997,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,98.7902908325195
Finland,FIN,1996,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,98.6697692871094
Finland,FIN,1995,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,98.3612823486328
Finland,FIN,1994,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,98.7079162597656
Finland,FIN,1993,"School enrollment, primary, female (% net)",SE.PRM.NENR.FE,98.7157669067383
Finland,FIN,2017,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,98.51376
Finland,FIN,2016,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,98.97012
Finland,FIN,2015,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,99.0751
Finland,FIN,2014,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,99.20502
Finland,FIN,2013,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,99.00929
Finland,FIN,2012,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,99.06713
Finland,FIN,2011,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,98.52589
Finland,FIN,2010,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,98.20242
Finland,FIN,2009,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,97.8756
Finland,FIN,2008,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,97.74904
Finland,FIN,2007,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,97.11983
Finland,FIN,2006,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,96.49623
Finland,FIN,2005,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,97.15708
Finland,FIN,2004,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,97.71749
Finland,FIN,2003,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,98.62232
Finland,FIN,2002,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,99.28354
Finland,FIN,1998,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,99.5360870361328
Finland,FIN,1997,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,98.6428298950195
Finland,FIN,1996,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,98.0790405273438
Finland,FIN,1995,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,98.2703704833984
Finland,FIN,1994,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,98.5710678100586
Finland,FIN,1993,"School enrollment, primary, male (% net)",SE.PRM.NENR.MA,98.7899627685547
Finland,FIN,2016,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,99.98124
Finland,FIN,2015,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,99.89626
Finland,FIN,2014,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,99.99059
Finland,FIN,2013,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,99.87309
Finland,FIN,2012,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,99.55743
Finland,FIN,2011,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,99.98361
Finland,FIN,2010,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,99.36717
Finland,FIN,2009,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,99.9115
Finland,FIN,2008,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,99.65586
Finland,FIN,2007,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,99.99594
Finland,FIN,2006,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,99.59824
Finland,FIN,2005,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,100
Finland,FIN,2004,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,100
Finland,FIN,2003,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,99.84774
Finland,FIN,2002,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,99.95858
Finland,FIN,2001,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,99.59793
Finland,FIN,2000,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,100
Finland,FIN,1999,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,99.3247680664063
Finland,FIN,1998,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,99.6425476074219
Finland,FIN,1997,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,99.107780456543
Finland,FIN,1995,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,99.4481887817383
Finland,FIN,1994,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,99.5398712158203
Finland,FIN,1993,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,99.8223724365234
Finland,FIN,1992,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,99.7555389404297
Finland,FIN,1991,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,99.8717803955078
Finland,FIN,1990,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,99.336181640625
Finland,FIN,1989,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,99.2778015136719
Finland,FIN,1988,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,96.6499786376953
Finland,FIN,1987,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,96.6478118896484
Finland,FIN,1986,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,97.6907577514648
Finland,FIN,2016,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,99.64842
Finland,FIN,2015,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,99.70729
Finland,FIN,2014,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,99.72934
Finland,FIN,2013,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,99.49678
Finland,FIN,2012,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,99.4247
Finland,FIN,2011,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,99.41541
Finland,FIN,2010,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,99.97887
Finland,FIN,2009,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,99.55686
Finland,FIN,2008,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,99.71763
Finland,FIN,2007,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,99.39937
Finland,FIN,2006,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,99.83228
Finland,FIN,2005,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,98.88045
Finland,FIN,2004,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,98.97898
Finland,FIN,2003,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,99.74915
Finland,FIN,2002,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,99.77041
Finland,FIN,2001,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,99.45535
Finland,FIN,2000,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,98.76081
Finland,FIN,1999,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,99.6416625976563
Finland,FIN,1998,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,99.478271484375
Finland,FIN,1997,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,99.8347702026367
Finland,FIN,1995,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,99.4224319458008
Finland,FIN,1994,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,99.5587615966797
Finland,FIN,1993,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,99.2404403686523
Finland,FIN,1992,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,99.1939163208008
Finland,FIN,1991,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,99.5418014526367
Finland,FIN,1990,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,99.6490707397461
Finland,FIN,1989,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,99.0677795410156
Finland,FIN,1988,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,96.8492965698242
Finland,FIN,1987,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,96.5128021240234
Finland,FIN,1986,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,97.2142562866211
Finland,FIN,2016,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,99.98124
Finland,FIN,2015,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,99.89626
Finland,FIN,2014,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,99.96052
Finland,FIN,2013,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,99.77017
Finland,FIN,2012,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,99.55743
Finland,FIN,2011,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,99.98361
Finland,FIN,2010,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,99.36717
Finland,FIN,2009,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,99.9115
Finland,FIN,2008,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,99.27762
Finland,FIN,2007,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,99.79673
Finland,FIN,2006,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,99.45608
Finland,FIN,2005,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,100
Finland,FIN,2004,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,99.99794
Finland,FIN,2003,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,99.84774
Finland,FIN,2002,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,99.89518
Finland,FIN,2001,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,99.59793
Finland,FIN,2000,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,100
Finland,FIN,1999,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,99.3247680664063
Finland,FIN,1998,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,99.4922409057617
Finland,FIN,1997,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,98.734130859375
Finland,FIN,1995,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,99.4481887817383
Finland,FIN,1994,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,99.2959289550781
Finland,FIN,1993,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,99.8223724365234
Finland,FIN,1992,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,99.7331619262695
Finland,FIN,1991,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,99.8717803955078
Finland,FIN,1990,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,98.6568832397461
Finland,FIN,1989,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,99.2778015136719
Finland,FIN,1988,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,96.6499786376953
Finland,FIN,1987,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,96.6478118896484
Finland,FIN,1986,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,97.6907577514648
Finland,FIN,2016,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,99.64372
Finland,FIN,2015,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,99.61521
Finland,FIN,2014,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,99.72934
Finland,FIN,2013,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,99.49678
Finland,FIN,2012,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,99.34462
Finland,FIN,2011,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,99.14299
Finland,FIN,2010,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,99.85324
Finland,FIN,2009,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,99.52631
Finland,FIN,2008,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,99.71763
Finland,FIN,2007,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,99.39937
Finland,FIN,2006,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,99.83228
Finland,FIN,2005,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,98.70566
Finland,FIN,2004,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,98.97898
Finland,FIN,2003,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,99.37718
Finland,FIN,2002,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,99.77041
Finland,FIN,2001,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,99.44986
Finland,FIN,2000,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,98.57668
Finland,FIN,1999,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,99.5184478759766
Finland,FIN,1998,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,99.478271484375
Finland,FIN,1997,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,99.8347702026367
Finland,FIN,1995,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,97.6023864746094
Finland,FIN,1994,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,99.5587615966797
Finland,FIN,1993,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,99.0638885498047
Finland,FIN,1992,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,98.9317016601563
Finland,FIN,1991,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,98.9826507568359
Finland,FIN,1990,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,99.0917510986328
Finland,FIN,1989,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,98.8462295532227
Finland,FIN,1988,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,96.6797409057617
Finland,FIN,1987,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,96.4572525024414
Finland,FIN,1986,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,96.7551879882813
Finland,FIN,2017,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.17198
Finland,FIN,2016,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.17899
Finland,FIN,2015,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.20381
Finland,FIN,2014,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.21617
Finland,FIN,2013,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.22568
Finland,FIN,2012,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.26207
Finland,FIN,2011,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.28045
Finland,FIN,2010,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.28255
Finland,FIN,2009,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.27974
Finland,FIN,2008,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.27944
Finland,FIN,2007,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.3027
Finland,FIN,2006,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.30914
Finland,FIN,2005,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.28676
Finland,FIN,2004,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.32832
Finland,FIN,2003,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.32748
Finland,FIN,2002,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.31335
Finland,FIN,2001,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.34875
Finland,FIN,2000,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.30374
Finland,FIN,1999,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.28532001376152
Finland,FIN,1998,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.23445999622345
Finland,FIN,1996,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.242119997739792
Finland,FIN,1995,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.22180999815464
Finland,FIN,1994,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.241710007190704
Finland,FIN,1993,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.201529994606972
Finland,FIN,1992,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.232769995927811
Finland,FIN,1991,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.227500006556511
Finland,FIN,1990,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,0.241359993815422
